senator,ticker,owner,buybasis,sellbasis,totalamount,earning_rate,first_buy,last_sell,open_state
Shelley M Capito,CSCO,Self,31.0,57.0,8000.0,0.8387096774193549,2017-09-05,2021-11-15,1.0
Shelley M Capito,CSCO,Spouse,38.666666666666664,39.0,16000.0,0.008620689655172476,2018-04-05,2018-01-04,0.0
Shelley M Capito,CSX,Spouse,18.0,24.0,8000.0,0.3333333333333333,2017-12-20,2019-03-11,0.0
Shelley M Capito,CVX,Spouse,116.66666666666667,123.0,16000.0,0.05428571428571424,2018-04-05,2019-03-11,0.0
Shelley M Capito,DE,Spouse,361.0,159.0,8000.0,-0.5595567867036011,2021-11-15,2019-03-11,-1.0
Shelley M Capito,DEO,Spouse,205.0,159.0,8000.0,-0.22439024390243903,2021-11-15,2019-03-11,-1.0
Shelley M Capito,DHR,Spouse,302.0,125.0,8000.0,-0.5860927152317881,2021-11-15,2019-03-11,-1.0
Shelley M Capito,EADSY,Spouse,32.0,31.0,8000.0,-0.03125,2021-11-15,2019-03-11,-1.0
Shelley M Capito,EMR,Spouse,68.5,96.0,16000.0,0.40145985401459855,2018-04-05,2021-11-15,1.0
Shelley M Capito,ENB,Spouse,39.666666666666664,35.0,20000.0,-0.11764705882352935,2017-02-27,2018-07-25,0.0
Shelley M Capito,ES,Spouse,59.0,82.0,16000.0,0.3898305084745763,2018-04-05,2021-11-15,1.0
Shelley M Capito,ESLOY,Spouse,105.0,57.0,8000.0,-0.45714285714285713,2021-11-15,2019-03-11,-1.0
Shelley M Capito,ETN,Spouse,71.0,172.0,8000.0,1.4225352112676057,2017-09-08,2021-11-15,1.0
Shelley M Capito,F,Spouse,13.0,19.0,8000.0,0.46153846153846156,2016-06-13,2021-11-15,1.0
Shelley M Capito,FANUY,Spouse,19.0,26.5,12000.0,0.39473684210526316,2017-09-08,2018-03-28,0.0
Shelley M Capito,FDS,Spouse,193.0,459.0,8000.0,1.378238341968912,2018-04-24,2021-11-15,1.0
Shelley M Capito,GD,Spouse,193.33333333333334,201.0,24000.0,0.03965517241379305,2018-04-05,2021-11-15,1.0
Shelley M Capito,GDDY,Spouse,50.0,73.0,8000.0,0.46,2017-12-20,2019-03-11,0.0
Shelley M Capito,GE,Spouse,107.0,141.0,8000.0,0.3177570093457944,2021-11-15,2018-01-04,-1.0
Shelley M Capito,GILD,Self,75.0,67.0,8000.0,-0.10666666666666667,2018-09-25,2021-11-15,1.0
Shelley M Capito,GILD,Spouse,79.0,63.0,8000.0,-0.20253164556962025,2017-10-25,2019-03-11,0.0
Shelley M Capito,GIS,Spouse,44.0,38.0,8000.0,-0.13636363636363635,2018-04-24,2018-12-12,0.0
Shelley M Capito,GOOG,Spouse,2992.0,1160.0,8000.0,-0.6122994652406417,2021-11-15,2019-03-11,-1.0
Shelley M Capito,GWW,Spouse,487.0,235.0,8000.0,-0.5174537987679672,2021-11-15,2018-01-04,-1.0
Shelley M Capito,HBAN,Spouse,16.0,13.0,8000.0,-0.1875,2021-11-15,2019-06-10,-1.0
Shelley M Capito,HLT,Spouse,65.0,82.0,8000.0,0.26153846153846155,2017-09-12,2019-03-11,0.0
Shelley M Capito,HXL,Spouse,52.0,66.0,8000.0,0.2692307692307692,2017-09-08,2018-01-26,0.0
Shelley M Capito,IBM,Spouse,119.0,134.66666666666666,24000.0,0.1316526610644257,2021-11-15,2018-11-29,-1.0
Shelley M Capito,IBM.MX,Spouse,2757.0,2467.0,8000.0,-0.10518679724338048,2018-04-24,2021-11-15,1.0
Shelley M Capito,ICE,Spouse,73.0,72.0,8000.0,-0.0136986301369863,2018-02-27,2019-03-11,0.0
Shelley M Capito,INCY,Spouse,129.0,64.0,8000.0,-0.5038759689922481,2017-09-08,2018-11-12,0.0
Shelley M Capito,INTC,Self,35.0,50.0,8000.0,0.42857142857142855,2017-09-05,2021-11-15,1.0
Shelley M Capito,INTC,Spouse,49.0,46.256637168141594,32250.0,-0.05598699656853889,2018-01-26,2021-07-26,0.0
Shelley M Capito,ITW,Spouse,138.66666666666666,239.0,24000.0,0.7235576923076924,2018-04-05,2021-11-15,1.0
Shelley M Capito,IYE,Spouse,31.0,40.0,32500.0,0.2903225806451613,2021-11-15,2018-04-24,-1.0
Shelley M Capito,JKHY,Spouse,101.0,157.0,8000.0,0.5544554455445545,2017-09-08,2021-11-15,1.0
Shelley M Capito,JNJ,Spouse,128.4,164.0,40000.0,0.27725856697819307,2020-03-03,2021-11-15,1.0
Shelley M Capito,JPM,Spouse,117.25,104.0,36000.0,-0.11300639658848614,2020-03-03,2019-03-11,0.0
Shelley M Capito,JWN,Spouse,33.0,60.0,8000.0,0.8181818181818182,2021-11-15,2016-11-14,-1.0
Shelley M Capito,K,Spouse,63.0,63.0,8000.0,0.0,2021-11-15,2017-09-27,-1.0
Shelley M Capito,KHC,Spouse,37.0,57.0,8000.0,0.5405405405405406,2021-11-15,2018-04-24,-1.0
Shelley M Capito,KO,Self,45.0,56.0,8000.0,0.24444444444444444,2019-03-04,2021-11-15,1.0
Shelley M Capito,KO,Spouse,56.0,45.0,8000.0,-0.19642857142857142,2021-11-15,2018-01-04,-1.0
Shelley M Capito,KYCCF,Spouse,267.0,300.0,8000.0,0.12359550561797752,2017-09-08,2019-03-11,0.0
Shelley M Capito,LIN,Spouse,163.0,335.0,8000.0,1.0552147239263803,2018-10-31,2021-11-15,1.0
Shelley M Capito,LMT,Self,303.0,340.0,8000.0,0.12211221122112212,2017-09-05,2021-11-15,1.0
Shelley M Capito,LOW,Spouse,82.33333333333333,235.0,24000.0,1.8542510121457494,2018-04-05,2021-11-15,1.0
Shelley M Capito,LRLCY,Spouse,42.0,51.0,8000.0,0.21428571428571427,2017-09-08,2019-03-11,0.0
Shelley M Capito,LULU,Spouse,459.0,97.0,8000.0,-0.7886710239651417,2021-11-15,2018-04-24,-1.0
Shelley M Capito,LVMUY,Self,51.0,164.0,8000.0,2.215686274509804,2017-09-05,2021-11-15,1.0
Shelley M Capito,LVS,Spouse,63.0,60.0,8000.0,-0.047619047619047616,2017-09-08,2019-03-11,0.0
Shelley M Capito,MCD,Spouse,160.0,252.0,16000.0,0.575,2018-04-06,2021-11-15,1.0
Shelley M Capito,MCO,Spouse,134.0,170.0,8000.0,0.26865671641791045,2017-09-08,2019-03-11,0.0
Shelley M Capito,MDLZ,Self,41.0,62.0,8000.0,0.5121951219512195,2018-04-04,2021-11-15,1.0
Shelley M Capito,MDLZ,Spouse,44.0,46.0,8000.0,0.045454545454545456,2018-02-27,2019-03-11,0.0
Shelley M Capito,MDT,Spouse,78.33333333333333,118.0,24000.0,0.5063829787234043,2018-04-05,2021-11-15,1.0
Shelley M Capito,MMM,Spouse,196.33333333333334,183.0,24000.0,-0.067911714770798,2018-04-05,2021-11-15,1.0
Shelley M Capito,MRAAY,Spouse,12.0,12.0,8000.0,0.0,2017-09-08,2019-03-11,0.0
Shelley M Capito,MRK,Self,60.0,83.0,8000.0,0.38333333333333336,2017-09-05,2021-11-15,1.0
Shelley M Capito,MRK,Spouse,83.0,56.5,16000.0,-0.3192771084337349,2021-11-15,2017-10-26,-1.0
Shelley M Capito,MS,Spouse,100.0,53.0,8000.0,-0.47,2021-11-15,2018-04-24,-1.0
Shelley M Capito,MSFT,Self,73.0,336.0,8000.0,3.6027397260273974,2017-09-05,2021-11-15,1.0
Shelley M Capito,MSFT,Spouse,102.5,174.83333333333334,40000.0,0.7056910569105692,2020-03-03,2019-10-15,0.0
Shelley M Capito,NEE,Self,37.0,87.0,8000.0,1.3513513513513513,2017-09-05,2021-11-15,1.0
Shelley M Capito,NEE,Spouse,36.333333333333336,87.0,24000.0,1.3944954128440366,2018-04-05,2021-11-15,1.0
Shelley M Capito,NKE,Spouse,63.0,169.0,16000.0,1.6825396825396826,2016-01-21,2021-11-15,1.0
Shelley M Capito,NPSNY,Spouse,34.0,30.0,8000.0,-0.11764705882352941,2021-11-15,2019-03-11,-1.0
Shelley M Capito,NSC,Spouse,134.5,175.0,16000.0,0.30111524163568776,2018-04-05,2019-06-10,0.0
Shelley M Capito,NSRGY,Self,84.0,133.0,8000.0,0.5833333333333334,2017-09-05,2021-11-15,1.0
Shelley M Capito,NSRGY,Spouse,85.0,83.5,12000.0,-0.01764705882352941,2017-09-08,2018-04-24,0.0
Shelley M Capito,NVO,Spouse,48.0,49.0,8000.0,0.020833333333333332,2017-09-08,2019-03-11,0.0
Shelley M Capito,NVS,Self,75.0,82.0,8000.0,0.09333333333333334,2017-09-05,2021-11-15,1.0
Shelley M Capito,NVS,Spouse,69.0,82.0,8000.0,0.18840579710144928,2018-04-24,2021-11-15,1.0
Shelley M Capito,OTIS,Spouse,84.0,67.0,8000.0,-0.20238095238095238,2021-11-15,2020-12-31,-1.0
Shelley M Capito,OXY,Spouse,60.0,67.0,8000.0,0.11666666666666667,2017-09-08,2018-02-27,0.0
Shelley M Capito,PAYX,Spouse,58.333333333333336,124.0,24000.0,1.1257142857142854,2018-04-05,2021-11-15,1.0
Shelley M Capito,PDRDY,Spouse,27.0,34.0,8000.0,0.25925925925925924,2017-09-08,2019-03-11,0.0
Shelley M Capito,PEP,Spouse,109.33333333333333,163.0,24000.0,0.4908536585365854,2018-04-05,2021-11-15,1.0
Shelley M Capito,PFE,Self,32.0,49.0,8000.0,0.53125,2017-09-05,2021-11-15,1.0
Shelley M Capito,PG,Spouse,83.5,91.0,12000.0,0.08982035928143713,2018-04-24,2018-01-04,0.0
Shelley M Capito,PII,Spouse,114.5,95.0,12000.0,-0.1703056768558952,2018-04-05,2020-12-31,0.0
Shelley M Capito,PM,Self,117.0,95.0,8000.0,-0.18803418803418803,2017-09-05,2021-11-15,1.0
Shelley M Capito,PM,Spouse,95.0,88.0,8000.0,-0.07368421052631578,2021-11-15,2019-03-11,-1.0
Shelley M Capito,PSX,Spouse,92.33333333333333,78.0,24000.0,-0.15523465703971115,2018-04-05,2021-11-15,1.0
Shelley M Capito,PTEN,Spouse,22.0,8.0,8000.0,-0.6363636363636364,2017-04-20,2021-11-15,1.0
Shelley M Capito,QCOM,Spouse,50.0,65.0,12000.0,0.3,2018-04-24,2018-11-29,0.0
Shelley M Capito,RBGLY,Spouse,19.0,16.0,8000.0,-0.15789473684210525,2017-09-08,2019-03-11,0.0
Shelley M Capito,RCL,Spouse,117.0,107.0,8000.0,-0.08547008547008547,2017-09-08,2018-05-17,0.0
Shelley M Capito,RDS-A,Spouse,45.0,68.0,8000.0,0.5111111111111111,2021-11-15,2018-01-04,-1.0
Shelley M Capito,RDS-B,Spouse,58.0,62.0,8000.0,0.06896551724137931,2017-09-08,2019-03-11,0.0
Shelley M Capito,RDSA.AS,Spouse,19.0,28.0,8000.0,0.47368421052631576,2021-11-15,2019-06-10,-1.0
Shelley M Capito,RHHBY,Self,31.0,49.0,8000.0,0.5806451612903226,2017-09-05,2021-11-15,1.0
Shelley M Capito,RHHBY,Spouse,31.0,28.5,12000.0,-0.08064516129032258,2017-09-08,2018-04-24,0.0
Shelley M Capito,RYAAY,Spouse,121.0,114.0,8000.0,-0.05785123966942149,2018-01-26,2021-11-15,1.0
Shelley M Capito,SAFRY,Spouse,34.0,32.0,8000.0,-0.058823529411764705,2021-11-15,2019-03-11,-1.0
Shelley M Capito,SFTBY,Spouse,19.0,23.0,8000.0,0.21052631578947367,2017-09-08,2019-03-11,0.0
Shelley M Capito,SGAPY,Spouse,27.0,26.0,8000.0,-0.037037037037037035,2017-09-08,2017-12-19,0.0
Shelley M Capito,SHECY,Spouse,44.0,21.0,8000.0,-0.5227272727272727,2021-11-15,2018-11-13,-1.0
Shelley M Capito,SIEGY,Self,66.0,85.0,8000.0,0.2878787878787879,2017-09-05,2021-11-15,1.0
Shelley M Capito,SJM,Spouse,129.0,104.0,8000.0,-0.1937984496124031,2016-04-19,2017-10-06,0.0
Shelley M Capito,SLB,Spouse,77.0,41.0,8000.0,-0.4675324675324675,2018-01-26,2019-03-11,0.0
Shelley M Capito,SMECF,Spouse,354.0,628.0,8000.0,0.7740112994350282,2017-09-08,2021-11-15,1.0
Shelley M Capito,SO,Spouse,62.0,48.0,8000.0,-0.22580645161290322,2021-11-15,2017-08-18,-1.0
Shelley M Capito,SRE,Spouse,123.0,122.0,8000.0,-0.008130081300813009,2021-11-15,2019-03-11,-1.0
Shelley M Capito,SSDOY,Spouse,42.0,47.0,8000.0,0.11904761904761904,2017-09-08,2017-12-19,0.0
Shelley M Capito,STT,Spouse,107.0,99.0,8000.0,-0.07476635514018691,2018-02-27,2021-11-15,1.0
Shelley M Capito,SYY,Spouse,60.5,73.0,12000.0,0.2066115702479339,2018-04-05,2020-12-31,0.0
Shelley M Capito,T,Self,37.0,24.0,8000.0,-0.35135135135135137,2017-09-05,2021-11-15,1.0
Shelley M Capito,T,Spouse,35.0,29.0,12000.0,-0.17142857142857143,2018-04-05,2021-05-25,0.0
Shelley M Capito,TD,Self,54.0,74.0,8000.0,0.37037037037037035,2017-09-05,2021-11-15,1.0
Shelley M Capito,TFC,Self,54.0,63.0,175000.0,0.16666666666666666,2019-12-09,2021-11-15,1.0
Shelley M Capito,TGT,Spouse,70.0,264.0,8000.0,2.7714285714285714,2018-04-24,2021-11-15,1.0
Shelley M Capito,TSM,Spouse,37.0,38.0,8000.0,0.02702702702702703,2017-09-08,2019-03-11,0.0
Shelley M Capito,UBSI,Spouse,38.0,35.0,120000.0,-0.07894736842105263,2021-03-03,2018-04-24,0.0
Shelley M Capito,UNH,Spouse,347.0,454.0,8000.0,0.30835734870317005,2020-12-31,2021-11-15,1.0
Shelley M Capito,USB,Spouse,52.4,60.0,40000.0,0.14503816793893132,2017-01-30,2021-11-15,1.0
Shelley M Capito,V,Spouse,104.0,149.0,8000.0,0.4326923076923077,2017-09-08,2019-03-11,0.0
Shelley M Capito,VFC,Spouse,68.33333333333333,77.0,24000.0,0.126829268292683,2018-04-05,2021-11-15,1.0
Shelley M Capito,VGK,Spouse,69.0,59.0,32500.0,-0.14492753623188406,2021-11-15,2018-04-24,-1.0
Shelley M Capito,VTKLY,Spouse,13.0,8.0,8000.0,-0.38461538461538464,2017-09-08,2021-11-15,1.0
Shelley M Capito,WAB,Spouse,106.0,96.0,8000.0,-0.09433962264150944,2018-09-27,2021-11-15,1.0
Shelley M Capito,WEC,Spouse,63.0,89.0,24000.0,0.4126984126984127,2018-04-05,2021-11-15,1.0
Shelley M Capito,WFC,Spouse,32.0,44.98765432098765,113500.0,0.4058641975308641,2021-03-24,2020-12-15,0.0
Shelley M Capito,WMT,Spouse,86.5,147.0,16000.0,0.6994219653179191,2018-04-05,2021-11-15,1.0
Shelley M Capito,XOM,Self,76.0,64.0,8000.0,-0.15789473684210525,2017-09-05,2021-11-15,1.0
Shelley M Capito,XOM,Spouse,79.0,67.0,16000.0,-0.1518987341772152,2018-04-24,2020-12-31,0.0
Susan M Collins,AAPL,Spouse,27.0,150.0,8000.0,4.555555555555555,2015-01-13,2021-11-15,1.0
Susan M Collins,ADP,Spouse,231.0,84.0,8000.0,-0.6363636363636364,2021-11-15,2015-01-13,-1.0
Susan M Collins,AKAM,Spouse,86.0,108.0,32500.0,0.2558139534883721,2019-08-20,2021-11-15,1.0
Susan M Collins,AME,Spouse,60.0,140.0,32500.0,1.3333333333333333,2017-05-24,2021-11-15,1.0
Susan M Collins,AMZN,Spouse,1987.0,3550.0,32500.0,0.7866129843985908,2018-10-02,2021-11-15,1.0
Susan M Collins,AON,Spouse,300.0,157.0,8000.0,-0.4766666666666667,2021-11-15,2018-10-31,-1.0
Susan M Collins,AWK,Spouse,71.0,171.0,32500.0,1.408450704225352,2016-12-01,2021-11-15,1.0
Susan M Collins,AXP,Spouse,89.0,79.0,24000.0,-0.11235955056179775,2015-01-13,2015-02-20,0.0
Susan M Collins,AYI,Spouse,159.0,156.0,32500.0,-0.018867924528301886,2015-02-20,2018-01-31,0.0
Susan M Collins,CFR,Spouse,97.0,86.0,8000.0,-0.1134020618556701,2017-06-15,2018-12-21,0.0
Susan M Collins,CMCSA,Spouse,53.0,31.0,8000.0,-0.41509433962264153,2021-11-15,2018-06-04,-1.0
Susan M Collins,COP,Spouse,50.0,72.0,32500.0,0.44,2016-12-30,2021-11-15,1.0
Susan M Collins,CVET,Spouse,17.0,13.0,8000.0,-0.23529411764705882,2021-11-15,2019-08-15,-1.0
Susan M Collins,CVS,Spouse,97.0,76.0,20250.0,-0.21649484536082475,2015-01-13,2017-05-24,0.0
Susan M Collins,DD,Spouse,79.0,72.0,8000.0,-0.08860759493670886,2021-11-15,2016-04-11,-1.0
Susan M Collins,DHR,Spouse,86.0,302.0,32500.0,2.511627906976744,2017-03-02,2021-11-15,1.0
Susan M Collins,DVFAX,Spouse,14.5,12.0,16000.0,-0.1724137931034483,2014-12-11,2021-11-15,1.0
Susan M Collins,EMC,Spouse,22450.0,10063.0,8000.0,-0.5517594654788419,2021-11-15,2016-02-09,-1.0
Susan M Collins,ENB,Spouse,41.0,31.0,32500.0,-0.24390243902439024,2017-02-28,2018-12-21,0.0
Susan M Collins,FB,Spouse,149.0,129.0,8000.0,-0.1342281879194631,2017-05-24,2018-12-21,0.0
Susan M Collins,FTV,Spouse,78.0,42.0,8000.0,-0.46153846153846156,2021-11-15,2016-07-12,-1.0
Susan M Collins,GILD,Spouse,67.0,70.0,8000.0,0.04477611940298507,2021-11-15,2017-03-02,-1.0
Susan M Collins,GOOG,Spouse,2992.0,750.0,8000.0,-0.7493315508021391,2021-11-15,2016-12-01,-1.0
Susan M Collins,HAL,Spouse,23.0,43.0,32000.0,0.8695652173913043,2021-11-15,2015-02-20,-1.0
Susan M Collins,HOLX,Spouse,37.0,37.0,32500.0,0.0,2016-12-01,2018-05-04,0.0
Susan M Collins,HON,Spouse,222.0,153.0,32500.0,-0.3108108108108108,2021-11-15,2018-10-16,-1.0
Susan M Collins,HSY,Spouse,101.0,108.0,32500.0,0.06930693069306931,2015-03-20,2016-07-14,0.0
Susan M Collins,JPM,Spouse,110.0,166.0,32500.0,0.509090909090909,2018-05-08,2021-11-15,1.0
Susan M Collins,KMB,Spouse,134.0,110.0,16000.0,-0.1791044776119403,2021-11-15,2015-02-20,-1.0
Susan M Collins,LIN,Spouse,335.0,154.0,32500.0,-0.5402985074626866,2021-11-15,2018-12-21,-1.0
Susan M Collins,MDDVX,Spouse,25.0,23.0,16000.0,-0.08,2014-12-10,2021-11-15,1.0
Susan M Collins,MMM,Spouse,167.0,183.0,37500000.0,0.09580838323353294,2015-02-20,2021-11-15,1.0
Susan M Collins,MRK,Spouse,58.0,83.0,8000.0,0.43103448275862066,2018-06-04,2021-11-15,1.0
Susan M Collins,MTD,Spouse,319.71604938271605,1528.0,40500.0,3.7792408387071865,2015-01-13,2021-11-15,1.0
Susan M Collins,NEE,Spouse,43.0,87.0,32500.0,1.0232558139534884,2018-12-21,2021-11-15,1.0
Susan M Collins,NSRGY,Spouse,133.0,74.5,16000.0,-0.4398496240601504,2021-11-15,2018-06-18,-1.0
Susan M Collins,PEP,Spouse,163.0,106.0,8000.0,-0.3496932515337423,2021-11-15,2018-06-18,-1.0
Susan M Collins,PFE,Spouse,49.0,34.0,8000.0,-0.30612244897959184,2021-11-15,2018-06-04,-1.0
Susan M Collins,PRGO,Spouse,83.0,43.0,32500.0,-0.4819277108433735,2016-12-30,2021-11-15,1.0
Susan M Collins,RHHBY,Spouse,49.0,32.0,32500.0,-0.3469387755102041,2021-11-15,2017-03-02,-1.0
Susan M Collins,SBUX,Spouse,112.0,55.0,32500.0,-0.5089285714285714,2021-11-15,2018-10-02,-1.0
Susan M Collins,SLB,Spouse,32.0,69.0,8000.0,1.15625,2021-11-15,2018-06-04,-1.0
Susan M Collins,SNA,Spouse,221.0,155.0,32500.0,-0.2986425339366516,2021-11-15,2017-06-15,-1.0
Susan M Collins,SRCL,Spouse,114.0,73.0,32500.0,-0.35964912280701755,2016-03-09,2016-12-01,0.0
Susan M Collins,STZ,Spouse,231.0,164.0,32500.0,-0.29004329004329005,2018-06-18,2018-12-21,0.0
Susan M Collins,TJX,Spouse,55.0,69.0,8000.0,0.2545454545454545,2018-10-16,2021-11-15,1.0
Susan M Collins,TMO,Spouse,213.0,635.0,8000.0,1.9812206572769953,2018-06-04,2021-11-15,1.0
Susan M Collins,TOLLX,Spouse,14.0,14.0,8000.0,0.0,2014-12-18,2014-12-15,0.0
Susan M Collins,TSCO,Spouse,75.0,77.0,32500.0,0.02666666666666667,2016-12-01,2018-01-31,0.0
Susan M Collins,UL,Spouse,40.0,52.0,8000.0,0.3,2015-01-13,2021-11-15,1.0
Susan M Collins,UNH,Spouse,244.0,454.0,16000.0,0.860655737704918,2018-06-04,2021-11-15,1.0
Susan M Collins,USB,Spouse,42.0,50.0,20250.0,0.19047619047619047,2016-09-23,2018-05-08,0.0
Susan M Collins,VZ,Spouse,52.0,49.0,8000.0,-0.057692307692307696,2021-11-15,2016-12-01,-1.0
Susan M Collins,WASCX,Spouse,24.0,25.0,8000.0,0.041666666666666664,2014-12-11,2021-11-15,1.0
Susan M Collins,WCN,Spouse,40.839506172839506,135.0,40500.0,2.3056227327690446,2015-01-13,2021-11-15,1.0
Susan M Collins,WEX,Spouse,204.0,150.0,32500.0,-0.2647058823529412,2019-05-21,2021-11-15,1.0
Susan M Collins,WFC,Spouse,51.0,45.0,32500.0,-0.11764705882352941,2021-11-15,2016-09-23,-1.0
Susan M Collins,XOM,Spouse,64.0,68.0,8000.0,0.0625,2021-11-15,2018-12-21,-1.0
Tammy Duckworth,ABT,Joint,129.0,55.0,8000.0,-0.5736434108527132,2021-11-15,2017-10-18,-1.0
Tammy Duckworth,BBL,Joint,39.0,52.0,8000.0,0.3333333333333333,2017-12-21,2021-11-15,1.0
Tammy Duckworth,CAT,Joint,208.0,102.5,16000.0,-0.5072115384615384,2021-11-15,2017-06-05,-1.0
Tammy Duckworth,CC,Joint,33.0,54.0,8000.0,0.6363636363636364,2021-11-15,2017-10-10,-1.0
Tammy Duckworth,GME,Joint,206.0,24.0,8000.0,-0.883495145631068,2021-11-15,2017-05-10,-1.0
Tammy Duckworth,GS,Joint,405.0,246.0,8000.0,-0.3925925925925926,2021-11-15,2017-11-30,-1.0
Tammy Duckworth,INTC,Joint,50.0,36.0,8000.0,-0.28,2021-11-15,2017-09-15,-1.0
Tammy Duckworth,JNJ,Joint,164.0,139.0,8000.0,-0.1524390243902439,2021-11-15,2017-10-17,-1.0
Tammy Duckworth,MCD,Self,252.0,154.0,8000.0,-0.3888888888888889,2021-11-15,2017-06-20,-1.0
Tammy Duckworth,NEE,Joint,87.0,35.0,32500.0,-0.5977011494252874,2021-11-15,2017-06-16,-1.0
Tammy Duckworth,SOUHY,Joint,12.0,13.0,8000.0,0.08333333333333333,2021-11-15,2017-11-01,-1.0
Thomas H Tuberville,AA,Joint,28.427419354838708,45.567567567567565,290500.0,0.6029442208165612,2021-01-06,2021-10-18,0.0
Thomas H Tuberville,ALGN,Joint,517.0,684.0,8000.0,0.3230174081237911,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,ALLE,Joint,134.0,134.0,8000.0,0.0,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,AME,Joint,127.0,127.0,8000.0,0.0,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,AON,Joint,300.0,320.0,8000.0,0.06666666666666667,2021-11-15,2021-10-26,-1.0
Thomas H Tuberville,APAM,Joint,50.0,51.0,8000.0,0.02,2021-11-15,2021-10-26,-1.0
Thomas H Tuberville,APD,Joint,258.0,305.0,8000.0,0.1821705426356589,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,ATHM,Joint,95.0,44.0,8000.0,-0.5368421052631579,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,BDX,Joint,244.0,239.0,32500.0,-0.020491803278688523,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,BHP,Joint,69.0,52.0,8000.0,-0.2463768115942029,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,BIO,Joint,570.0,758.0,8000.0,0.3298245614035088,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,BKE,Joint,41.0,50.0,8000.0,0.21951219512195122,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,BRK-B,Joint,232.0,285.0,75000.0,0.22844827586206898,2021-02-03,2021-11-15,1.0
Thomas H Tuberville,CABO,Joint,1831.0,1825.0,8000.0,-0.0032768978700163844,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,CE,Joint,152.0,168.0,8000.0,0.10526315789473684,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,CHE,Joint,470.0,469.0,8000.0,-0.002127659574468085,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,CL,Joint,78.0,79.0,8000.0,0.01282051282051282,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,CLF,Joint,18.563492063492063,19.0,195000.0,0.023514322359982912,2021-01-21,2021-07-19,0.0
Thomas H Tuberville,CLX,Joint,193.0,167.0,8000.0,-0.13471502590673576,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,CNR,Joint,13.0,16.0,8000.0,0.23076923076923078,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,CRWD,Joint,251.0,261.0,32500.0,0.0398406374501992,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,CTAS,Joint,385.0,438.0,8000.0,0.13766233766233765,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,D,Joint,75.0,72.0,32500.0,-0.04,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,DECK,Joint,327.0,373.0,8000.0,0.14067278287461774,2021-03-29,2021-09-29,0.0
Thomas H Tuberville,DEO,Joint,194.0,205.0,8000.0,0.05670103092783505,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,DG,Joint,228.0,209.0,75000.0,-0.08333333333333333,2021-11-15,2021-01-04,-1.0
Thomas H Tuberville,DGX,Joint,128.0,148.0,8000.0,0.15625,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,DOW,Joint,60.0,58.0,8000.0,-0.03333333333333333,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,DTD,Self,120.0,126.0,32500.0,0.05,2021-07-16,2021-11-15,1.0
Thomas H Tuberville,EA,Joint,141.0,133.0,8000.0,-0.05673758865248227,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,EBAY,Joint,74.0,60.0,8000.0,-0.1891891891891892,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,ECOM,Joint,25.0,27.0,105500.0,0.08,2021-02-10,2021-11-15,1.0
Thomas H Tuberville,EL,Joint,304.0,348.0,8000.0,0.14473684210526316,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,EW,Joint,82.0,116.0,8000.0,0.4146341463414634,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,EXP,Joint,133.0,163.0,8000.0,0.22556390977443608,2021-09-30,2021-11-15,1.0
Thomas H Tuberville,FCX,Joint,40.0,37.47422680412371,48500.0,-0.06314432989690726,2021-11-15,2021-05-24,-1.0
Thomas H Tuberville,FDSWX,Joint,18.0,17.0,8000.0,-0.05555555555555555,2021-11-15,2021-05-18,-1.0
Thomas H Tuberville,FTNT,Joint,339.0,183.0,8000.0,-0.46017699115044247,2021-11-15,2021-03-29,-1.0
Thomas H Tuberville,GD,Joint,201.0,206.0,32500.0,0.024875621890547265,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,GE,Self,107.0,103.0,32500.0,-0.037383177570093455,2021-11-15,2021-10-18,-1.0
Thomas H Tuberville,GGG,Joint,72.0,78.0,8000.0,0.08333333333333333,2021-03-29,2021-11-15,1.0
Thomas H Tuberville,GNRC,Joint,410.0,439.0,8000.0,0.07073170731707316,2021-09-30,2021-11-15,1.0
